@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
370,'2018/04/07 15:47:27:985',5,490.733337,262.34671,22.511555,412.554932,238.482605,43.9016,353.586884,239.444885,47.4259,332.724548,302.741943,34.715424,188.686066,236.421661,37.534042,0,0,0,1,0,0,0,0,0
371,'2018/04/07 15:47:28:035',5,491.480774,262.956116,22.409348,413.739258,238.896393,43.78392,355.050842,239.945862,47.307789,333.315338,302.991394,34.572754,190.033432,236.426208,37.471321,0,0,0,1,0,0,0,0,0
372,'2018/04/07 15:47:28:087',5,491.879211,262.876038,22.315914,414.507172,239.26004,43.724491,356.022247,240.363342,47.261066,333.965118,303.149048,34.425957,190.813034,236.738922,37.494003,0,0,0,1,0,0,0,0,0
373,'2018/04/07 15:47:28:137',5,492.111633,263.151978,22.288805,414.941223,239.56604,43.688416,356.599335,240.809387,47.224655,334.415344,303.351196,34.322578,191.377441,237.159454,37.496269,0,0,0,1,0,0,0,0,0
374,'2018/04/07 15:47:28:185',5,492.752747,263.318451,22.214529,415.37204,240.391388,43.603146,357.102539,241.317719,47.143368,335.238495,303.723297,34.199783,191.96196,237.856537,37.426704,0,0,0,1,0,0,0,0,0
375,'2018/04/07 15:47:28:234',5,492.755219,263.759155,22.150208,415.708893,241.178436,43.519447,357.447388,241.654633,47.079201,335.505096,303.998688,34.107265,192.29892,238.242706,37.392014,0,0,0,1,0,0,0,0,0
376,'2018/04/07 15:47:28:285',5,492.727081,263.948608,22.133837,415.648987,241.231537,43.48877,357.38855,241.722931,47.045242,335.639923,304.151489,34.042667,192.3181,238.444336,37.351654,0,0,0,1,0,0,0,0,0
377,'2018/04/07 15:47:28:335',5,491.861176,264.098236,22.131147,414.875854,241.338013,43.472385,356.620209,241.853607,47.029118,335.018799,304.28241,33.99469,191.544479,238.627686,37.336872,0,0,0,1,0,0,0,0,0
378,'2018/04/07 15:47:28:385',5,491.160278,264.309601,22.099501,414.320526,241.650452,43.438797,356.090851,242.032379,46.998917,334.458679,304.389496,33.909378,191.004135,238.717621,37.310204,0,0,0,1,0,0,0,0,0
379,'2018/04/07 15:47:28:436',5,490.980896,264.447205,22.081194,414.27594,241.661316,43.420517,356.061035,242.052246,46.982887,334.348083,304.460876,33.855331,190.930267,238.716949,37.302917,0,0,0,1,0,0,0,0,0
380,'2018/04/07 15:47:28:487',5,490.744324,264.70575,22.094187,414.238556,241.655487,43.415195,356.036133,242.106689,46.97448,334.279144,304.525879,33.810669,190.919571,238.762146,37.296459,0,0,0,1,0,0,0,0,0
381,'2018/04/07 15:47:28:537',5,490.306152,265.33728,22.135794,414.217072,241.797058,43.401031,356.036774,242.518005,46.951614,334.280151,304.63974,33.776123,191.088577,239.125153,37.296471,0,0,0,1,0,0,0,0,0
382,'2018/04/07 15:47:28:585',5,490.454529,265.755371,22.057632,414.638672,242.349854,43.324772,356.537109,243.222412,46.885117,334.805237,304.945251,33.710091,191.583557,239.73468,37.294472,0,0,0,1,0,0,0,0,0
383,'2018/04/07 15:47:28:635',5,490.782043,266.533447,22.030602,415.434418,243.096069,43.294159,357.44043,244.111984,46.862343,335.565918,305.354431,33.662163,192.301559,240.347717,37.324528,0,0,0,1,0,0,0,0,0
384,'2018/04/07 15:47:28:685',5,491.309082,267.051117,22.04425,415.981384,243.592346,43.29673,357.994446,244.670517,46.860363,336.107361,305.691559,33.650101,192.83078,240.773438,37.322823,0,0,0,1,0,0,0,0,0
385,'2018/04/07 15:47:28:735',5,491.925323,267.446503,22.011995,416.63681,243.892029,43.278069,358.773621,245.20787,46.84087,336.689941,306.023621,33.66124,193.469971,241.247467,37.339104,0,0,0,1,0,0,0,0,0
386,'2018/04/07 15:47:28:784',5,492.361237,267.555969,22.038654,416.958405,244.007355,43.287544,359.122009,245.455002,46.840893,337.217468,306.154724,33.643692,193.864655,241.521667,37.331078,0,0,0,1,0,0,0,0,0
387,'2018/04/07 15:47:28:835',5,492.626312,267.426636,22.029549,417.183655,244.111832,43.275444,359.443176,245.602585,46.832893,337.820953,306.200867,33.62883,194.099243,241.775421,37.342602,0,0,0,1,0,0,0,0,0
388,'2018/04/07 15:47:28:884',5,492.919189,267.555908,22.00337,417.608093,244.194214,43.231831,360.005798,246.017212,46.78677,338.530426,306.35376,33.608734,194.489258,242.09729,37.328419,0,0,0,1,0,0,0,0,0
389,'2018/04/07 15:47:28:936',5,492.996399,267.741455,22.037062,417.881866,244.225235,43.243607,360.3414,246.155319,46.7994,339.014038,306.46051,33.618114,194.762711,242.340454,37.354523,0,0,0,1,0,0,0,0,0
390,'2018/04/07 15:47:28:985',5,493.178711,267.530273,22.022554,418.113708,244.278671,43.259609,360.600586,246.308594,46.822735,339.475464,306.516174,33.599243,194.949478,242.607147,37.403385,0,0,0,1,0,0,0,0,0
391,'2018/04/07 15:47:29:037',5,493.224579,267.786316,22.028048,418.294495,244.277603,43.268723,360.815247,246.435165,46.831902,339.658875,306.628357,33.601524,195.144516,242.742737,37.426376,0,0,0,1,0,0,0,0,0
392,'2018/04/07 15:47:29:087',5,493.509613,267.841125,21.998777,418.587006,244.583847,43.24855,361.106873,246.656952,46.820869,340.059662,306.726898,33.586823,195.442123,242.97699,37.436821,0,0,0,1,0,0,0,0,0
393,'2018/04/07 15:47:29:153',5,493.783783,267.957428,21.999619,418.893005,244.742416,43.248848,361.409119,246.73941,46.827286,340.410217,306.812927,33.598724,195.812149,243.209839,37.459595,0,0,0,1,0,0,0,0,0
394,'2018/04/07 15:47:29:220',5,494.158752,268.090576,22.02334,419.238861,244.804413,43.26804,361.807587,246.905838,46.839237,340.688965,306.81131,33.624798,196.227341,243.325043,37.475029,0,0,0,1,0,0,0,0,0
395,'2018/04/07 15:47:29:271',5,494.389679,268.058655,22.01936,419.390228,244.720016,43.276207,361.996796,246.825516,46.846207,340.762299,306.71405,33.655136,196.306473,243.233185,37.477768,0,0,0,1,0,0,0,0,0
396,'2018/04/07 15:47:29:338',5,495.058289,267.693726,21.97875,419.596649,244.468994,43.309441,362.160461,246.816422,46.870487,340.560547,306.486023,33.748734,196.381027,242.99939,37.495892,0,0,0,1,0,0,0,0,0
397,'2018/04/07 15:47:29:387',5,495.340332,267.645569,22.008654,419.814819,244.309418,43.362789,362.25708,246.87645,46.914959,340.421417,306.356323,33.809944,196.52713,242.944977,37.529518,0,0,0,1,0,0,0,0,0
398,'2018/04/07 15:47:29:435',5,495.591431,267.729126,22.047907,420.110382,244.227493,43.402889,362.380096,246.937042,46.950554,340.368774,306.186829,33.898354,196.771973,243.01355,37.555305,0,0,0,1,0,0,0,0,0
399,'2018/04/07 15:47:29:485',5,495.751282,267.584076,22.026529,420.271637,244.061386,43.406242,362.508911,246.893112,46.955978,340.39624,306.00943,33.927494,196.887451,242.992889,37.570313,0,0,0,1,0,0,0,0,0
400,'2018/04/07 15:47:29:535',5,495.654907,267.62207,22.030676,420.279175,243.829895,43.409092,362.541016,246.883835,46.95295,340.304962,305.952423,33.916306,196.889587,242.932983,37.568661,0,0,0,1,0,0,0,0,0
401,'2018/04/07 15:47:29:586',5,495.355286,267.691223,22.033081,420.186127,243.806274,43.398037,362.486938,246.720825,46.946419,340.002533,305.870239,33.895348,196.668915,242.698547,37.555962,0,0,0,1,0,0,0,0,0
402,'2018/04/07 15:47:29:637',5,494.982147,267.732788,22.070009,419.939209,243.615021,43.416092,362.185455,246.652451,46.957027,339.514771,305.753265,33.879135,196.366745,242.479889,37.550503,0,0,0,1,0,0,0,0,0
403,'2018/04/07 15:47:29:684',5,494.594025,267.82251,22.099531,419.781311,243.098907,43.423248,361.893097,246.696167,46.946293,339.152527,305.673828,33.831978,196.143921,242.36676,37.522404,0,0,0,1,0,0,0,0,0
404,'2018/04/07 15:47:29:738',5,494.63855,266.795258,21.980677,419.798492,242.748566,43.374947,362.0065,246.634598,46.912083,339.722168,305.437714,33.740036,196.01445,242.622528,37.544064,0,0,0,1,0,0,0,0,0
405,'2018/04/07 15:47:29:788',5,494.565186,266.922546,21.999067,419.691833,242.628143,43.385597,361.908447,246.432938,46.923111,338.896606,304.864807,34.049599,195.879715,242.356567,37.544762,0,0,0,1,0,0,0,0,0
406,'2018/04/07 15:47:29:839',5,494.460449,266.989563,22.042912,419.482117,242.496063,43.422428,361.785278,246.253723,46.952312,337.617035,303.811829,34.569962,195.572754,241.977173,37.548855,0,0,0,1,0,0,0,0,0
407,'2018/04/07 15:47:29:888',5,494.455353,266.888062,22.056679,419.358917,242.396454,43.435146,361.601776,246.078247,46.963177,336.887238,303.198975,34.826782,195.263412,241.647614,37.534698,0,0,0,1,0,0,0,0,0
408,'2018/04/07 15:47:29:937',5,494.479218,266.881317,22.086489,419.232697,242.307129,43.447594,361.430145,245.95401,46.969105,336.543549,302.979187,34.912258,195.102859,241.436035,37.513069,0,0,0,1,0,0,0,0,0
409,'2018/04/07 15:47:29:986',5,494.440155,266.739807,22.086304,419.021484,242.125763,43.448055,361.195679,245.783127,46.959381,336.001953,302.765778,34.927753,194.857819,240.955353,37.477383,0,0,0,1,0,0,0,0,0
410,'2018/04/07 15:47:30:036',5,494.134735,266.530396,22.076897,418.660645,241.887573,43.428848,360.796082,245.48259,46.928032,335.11026,302.370422,34.912766,194.532013,240.220062,37.418865,0,0,0,1,0,0,0,0,0
411,'2018/04/07 15:47:30:086',5,494.089844,266.510742,22.109583,418.464722,241.714355,43.429577,360.619934,245.264374,46.913601,334.221436,301.544495,35.214302,194.419525,239.852844,37.36591,0,0,0,1,0,0,0,0,0
412,'2018/04/07 15:47:30:137',5,493.886658,266.483429,22.129292,418.283508,241.581177,43.435104,360.628082,245.070572,46.913231,331.693054,298.463074,36.46756,194.184235,239.557526,37.357395,0,0,0,1,0,0,0,0,0
413,'2018/04/07 15:47:30:185',5,493.521576,266.572479,22.170046,418.092407,241.466492,43.431381,360.474854,244.822647,46.904339,330.623505,297.411377,36.818104,193.968384,239.177734,37.328644,0,0,0,1,0,0,0,0,0
414,'2018/04/07 15:47:30:237',5,492.945862,266.591858,22.217062,417.918427,241.345642,43.431767,360.312439,244.723801,46.901337,330.250519,297.294586,36.784401,193.760513,238.908142,37.32674,0,0,0,1,0,0,0,0,0
415,'2018/04/07 15:47:30:289',5,492.311798,266.323792,22.168657,417.663605,241.308044,43.405308,360.062286,244.703674,46.87923,330.175476,298.302673,36.278564,193.359787,238.440094,37.327137,0,0,0,1,0,0,0,0,0
416,'2018/04/07 15:47:30:338',5,491.894165,266.279236,22.187794,417.552155,241.174164,43.404793,359.942566,244.624191,46.882446,330.920502,299.957825,35.550262,193.14978,238.243073,37.340885,0,0,0,1,0,0,0,0,0
417,'2018/04/07 15:47:30:387',5,491.90271,266.176147,22.216595,417.499298,241.086792,43.422237,359.880707,244.517593,46.90049,331.465881,300.980682,35.103863,193.095474,238.192169,37.354309,0,0,0,1,0,0,0,0,0
418,'2018/04/07 15:47:30:439',5,492.090424,265.806061,22.194607,417.459442,241.014954,43.430031,359.853394,244.495636,46.909172,331.747101,301.35321,34.919006,193.040771,238.231384,37.36895,0,0,0,1,0,0,0,0,0
419,'2018/04/07 15:47:30:486',5,492.005585,265.584259,22.194437,417.359436,240.939362,43.447376,359.792664,244.47644,46.92852,331.889038,301.629883,34.789063,192.925354,238.250641,37.400059,0,0,0,1,0,0,0,0,0
420,'2018/04/07 15:47:30:536',5,491.792908,265.4505,22.17885,417.237701,240.89801,43.44508,359.674713,244.452332,46.929703,331.773834,301.765076,34.701279,192.798264,238.180511,37.415916,0,0,0,1,0,0,0,0,0
421,'2018/04/07 15:47:30:584',5,491.728943,265.427429,22.192265,417.175659,240.802795,43.454727,359.581116,244.339935,46.945499,331.797363,301.887817,34.693466,192.760422,238.191284,37.442265,0,0,0,1,0,0,0,0,0
422,'2018/04/07 15:47:30:637',5,491.79248,265.222534,22.216951,416.911011,240.658081,43.478149,359.236115,244.300125,46.962574,331.867249,302.103973,34.635452,192.68573,238.309082,37.454723,0,0,0,1,0,0,0,0,0
423,'2018/04/07 15:47:30:686',5,491.764587,265.031006,22.24172,416.661804,240.540009,43.500839,358.951416,244.245148,46.979767,331.923767,302.327332,34.526936,192.585617,238.354706,37.465908,0,0,0,1,0,0,0,0,0
424,'2018/04/07 15:47:30:735',5,491.727264,265.024963,22.251234,416.597076,240.490448,43.504696,358.819611,244.270416,46.97929,332.04303,302.667786,34.322067,192.583466,238.278259,37.4627,0,0,0,1,0,0,0,0,0
425,'2018/04/07 15:47:30:785',5,491.734009,264.843292,22.241234,416.571045,240.528381,43.510525,358.799561,244.322144,46.983639,332.239502,302.848083,34.150867,192.60437,238.259552,37.473743,0,0,0,1,0,0,0,0,0
426,'2018/04/07 15:47:30:836',5,491.727814,264.77417,22.236084,416.577423,240.488861,43.501331,358.74707,244.331482,46.974468,332.579071,303.090363,33.973763,192.692917,238.321991,37.471859,0,0,0,1,0,0,0,0,0
427,'2018/04/07 15:47:30:888',5,491.599213,264.673584,22.250351,416.679169,240.386658,43.492493,358.7883,244.312134,46.962456,332.960327,303.041626,33.830307,193.073792,238.389923,37.48484,0,0,0,1,0,0,0,0,0
428,'2018/04/07 15:47:30:937',5,491.483154,264.907043,22.239504,416.801971,240.369659,43.450737,358.802002,244.386673,46.912701,333.033813,302.980011,33.721535,193.804977,238.760132,37.472816,0,0,0,1,0,0,0,0,0
429,'2018/04/07 15:47:30:986',5,491.690308,265.059296,22.266922,416.953125,240.361847,43.458023,358.945465,244.391357,46.917286,333.136902,302.917053,33.77993,194.433762,238.97348,37.513264,0,0,0,1,0,0,0,0,0
430,'2018/04/07 15:47:31:034',5,491.779053,265.264099,22.297344,417.199524,240.521088,43.476929,359.209656,244.318909,46.944611,332.505981,302.207855,34.178383,194.717102,238.764832,37.560246,0,0,0,1,0,0,0,0,0
431,'2018/04/07 15:47:31:089',5,492.063171,265.463623,22.323418,417.522675,240.684052,43.507561,359.549988,244.342926,46.97876,331.079865,300.473206,35.124405,195.162552,238.942719,37.617535,0,0,0,1,0,0,0,0,0
432,'2018/04/07 15:47:31:154',5,492.33493,265.511353,22.305023,417.794281,240.862854,43.512337,359.822906,244.425232,46.988316,330.24118,299.398102,35.687305,195.420761,239.10379,37.64447,0,0,0,1,0,0,0,0,0
433,'2018/04/07 15:47:31:220',5,492.563965,265.619995,22.309261,418.016571,240.988098,43.513931,360.035095,244.488953,46.99065,329.87854,298.820129,36.001091,195.676239,239.260223,37.647392,0,0,0,1,0,0,0,0,0
434,'2018/04/07 15:47:31:269',5,492.624084,265.627869,22.309458,418.110199,240.988037,43.524143,360.113831,244.580566,46.999023,329.89502,298.825989,36.0186,195.744537,239.32016,37.658833,0,0,0,1,0,0,0,0,0
435,'2018/04/07 15:47:31:338',5,493.245667,265.380463,22.245766,418.270477,241.007782,43.529228,360.246918,244.702988,47.00703,330.382233,299.273315,35.929493,195.867416,239.614868,37.675884,0,0,0,1,0,0,0,0,0
436,'2018/04/07 15:47:31:403',5,493.333984,265.678467,22.255758,418.375977,241.287842,43.539188,360.305603,244.99675,47.013786,330.535522,299.851288,35.790321,195.990372,239.764221,37.678879,0,0,0,1,0,0,0,0,0
437,'2018/04/07 15:47:31:451',5,493.572327,265.729553,22.25823,418.512024,241.429047,43.540512,360.373138,245.175659,47.010181,330.802765,300.111389,35.714478,196.136612,239.944611,37.662373,0,0,0,1,0,0,0,0,0
438,'2018/04/07 15:47:31:503',5,493.770355,266.015137,22.291702,418.654327,241.436676,43.5448,360.455414,245.228226,47.010029,331.109436,300.351563,35.690872,196.284409,240.113129,37.643402,0,0,0,1,0,0,0,0,0
439,'2018/04/07 15:47:31:551',5,494.114655,266.122803,22.295818,418.732056,241.455353,43.529617,360.436279,245.353882,46.984734,331.587952,300.716125,35.568672,196.403961,240.315399,37.590641,0,0,0,1,0,0,0,0,0
440,'2018/04/07 15:47:31:601',5,494.387817,266.237854,22.303986,418.767853,241.539246,43.521336,360.365997,245.553909,46.965778,331.97467,301.100372,35.435444,196.491028,240.49704,37.549732,0,0,0,1,0,0,0,0,0
441,'2018/04/07 15:47:31:652',5,494.314148,266.510681,22.336329,418.807312,241.616302,43.524956,360.352051,245.66626,46.965828,332.223877,301.406342,35.328194,196.525665,240.581909,37.542,0,0,0,1,0,0,0,0,0
442,'2018/04/07 15:47:31:702',5,494.448883,266.77652,22.370785,418.85849,241.750092,43.534203,360.306854,245.862244,46.966206,332.517822,301.782349,35.204876,196.61525,240.716736,37.525295,0,0,0,1,0,0,0,0,0
443,'2018/04/07 15:47:31:755',5,494.429657,267.103546,22.389074,418.943298,241.971313,43.529877,360.251282,246.03981,46.960087,332.694946,302.075623,35.085754,196.674652,240.83316,37.511589,0,0,0,1,0,0,0,0,0
444,'2018/04/07 15:47:31:806',5,494.4198,267.2901,22.392059,418.996674,242.069519,43.527924,360.278412,246.22139,46.954441,332.79541,302.213257,35.028999,196.749298,240.929565,37.513809,0,0,0,1,0,0,0,0,0
445,'2018/04/07 15:47:31:855',5,494.529297,267.300415,22.369804,419.026825,242.158966,43.523941,360.290039,246.355957,46.950588,332.88855,302.280457,35.010403,196.806793,241.049042,37.522621,0,0,0,1,0,0,0,0,0
446,'2018/04/07 15:47:31:903',5,494.464233,267.336517,22.364107,418.945343,242.371521,43.523605,360.226471,246.47612,46.953709,332.791473,302.283905,35.05328,196.803375,241.231079,37.539658,0,0,0,1,0,0,0,0,0
447,'2018/04/07 15:47:31:951',5,494.417358,267.326233,22.361195,418.866882,242.442963,43.528736,360.138336,246.479477,46.965664,331.977631,301.535187,35.474358,196.693176,241.377502,37.560772,0,0,0,1,0,0,0,0,0
448,'2018/04/07 15:47:32:002',5,494.076355,267.760742,22.416452,418.738098,242.533936,43.542786,359.975464,246.536377,46.972599,331.228302,300.890015,35.824188,196.657974,241.513184,37.547886,0,0,0,1,0,0,0,0,0
449,'2018/04/07 15:47:32:051',5,494.102478,267.874146,22.450859,418.560425,242.591064,43.562595,359.777374,246.581055,46.986259,330.965454,300.740356,35.957344,196.523956,241.668488,37.540443,0,0,0,1,0,0,0,0,0
450,'2018/04/07 15:47:32:101',5,494.11261,267.618256,22.42366,418.422913,242.770447,43.548416,359.720032,246.783936,46.977543,330.913879,300.495728,36.108379,196.324295,242.030121,37.553699,0,0,0,1,0,0,0,0,0
451,'2018/04/07 15:47:32:152',5,494.013916,267.563263,22.405275,418.295532,242.996857,43.547184,359.634918,247.098053,46.980209,331.055206,300.657684,36.121506,196.201782,242.40863,37.580753,0,0,0,1,0,0,0,0,0
452,'2018/04/07 15:47:32:202',5,494.044189,267.630005,22.421986,418.195892,243.059204,43.552528,359.448669,247.441971,46.972778,331.437073,301.104736,36.000332,196.302979,242.719604,37.575676,0,0,0,1,0,0,0,0,0
453,'2018/04/07 15:47:32:251',5,494.334534,267.62204,22.379169,418.173004,243.229736,43.550312,359.315155,247.809326,46.961617,332.541809,302.406982,35.422237,196.737808,243.141693,37.59388,0,0,0,1,0,0,0,0,0
454,'2018/04/07 15:47:32:305',5,494.075745,268.20459,22.413355,417.976868,243.856903,43.594154,359.046295,248.559387,46.999603,333.03067,303.897095,34.941883,196.714111,243.686584,37.657936,0,0,0,1,0,0,0,0,0
455,'2018/04/07 15:47:32:353',5,493.908142,268.508972,22.431656,417.890503,244.259232,43.60498,358.85376,249.024506,47.006283,333.246368,304.479309,34.764378,196.78772,244.180023,37.684681,0,0,0,1,0,0,0,0,0
456,'2018/04/07 15:47:32:405',5,493.266541,268.830566,22.440613,417.784912,244.652069,43.596218,358.659912,249.549026,46.997391,333.421814,304.800781,34.584728,196.795731,244.678177,37.731964,0,0,0,1,0,0,0,0,0
457,'2018/04/07 15:47:32:452',5,492.58197,268.440979,22.410614,417.415131,244.975769,43.583118,358.363403,250.28923,46.975021,333.813995,304.902588,34.366539,196.80217,245.638641,37.826679,0,0,0,1,0,0,0,0,0
458,'2018/04/07 15:47:32:505',5,492.62738,268.932312,22.468611,417.280334,245.43071,43.62381,358.089294,250.778931,47.004673,333.825836,305.399994,34.25877,196.800415,245.881531,37.857441,0,0,0,1,0,0,0,0,0
459,'2018/04/07 15:47:32:556',5,492.430084,268.199646,22.427967,417.090393,245.504074,43.601604,357.84021,251.145538,46.975349,334.243073,305.105286,34.088646,196.36528,245.885071,37.889408,0,0,0,1,0,0,0,0,0
460,'2018/04/07 15:47:32:606',5,492.417572,268.244751,22.415743,417.148254,245.662628,43.600056,357.832733,251.266113,46.985355,334.365631,305.146973,34.075115,196.35257,245.950974,37.933529,0,0,0,1,0,0,0,0,0
461,'2018/04/07 15:47:32:672',5,492.651489,268.264343,22.437534,417.233093,245.747116,43.614498,357.821808,251.441605,46.991924,334.677307,305.219391,34.01001,196.452805,245.987686,37.950291,0,0,0,1,0,0,0,0,0
462,'2018/04/07 15:47:32:737',5,492.998505,267.868103,22.417923,417.516693,245.771942,43.621147,358.06665,251.555603,47.005684,335.394379,305.232483,33.909206,196.642929,246.164795,38.005844,0,0,0,1,0,0,0,0,0
463,'2018/04/07 15:47:32:805',5,493.054962,268.447266,22.467739,417.731293,246.048721,43.638863,358.100861,251.564377,47.033421,335.604462,305.37677,33.870884,196.808624,246.200653,38.019787,0,0,0,1,0,0,0,0,0
464,'2018/04/07 15:47:32:871',5,492.67926,269.236359,22.494301,417.853027,246.139053,43.623394,358.142395,251.561905,47.024914,335.7146,305.407471,33.824768,197.040771,246.45459,38.031013,0,0,0,1,0,0,0,0,0
465,'2018/04/07 15:47:32:937',5,491.569336,268.444183,23.132532,417.841309,244.478073,43.27169,357.455322,248.216904,46.672176,326.289978,297.690918,31.42691,199.169876,243.922546,37.696545,0,0,0,1,0,0,0,0,0
466,'2018/04/07 15:47:32:986',5,491.288879,268.374908,23.222239,417.902893,244.539047,43.388592,357.464874,248.231354,46.782555,326.437439,298.417969,31.044775,199.320724,244.054474,37.825237,0,0,0,1,0,0,0,0,0
